remote_path,script_class,script_path,line,methods,confidence
ReplicatedStorage.EXE6_STORAGE.events.Activities.Character,LocalScript,StarterPlayer.StarterPlayerScripts.Control,53,"FireServer,OnClientEvent,Fire",high
ReplicatedStorage.EXE6_STORAGE.events.Activities.Character,LocalScript,StarterPlayer.StarterPlayerScripts.ReceiveMessage,125,"FireServer,OnClientEvent,Fire",low
ReplicatedStorage.EXE6_STORAGE.events.Activities.Character,LocalScript,StarterPlayer.StarterPlayerScripts.ReceiveMessage,140,OnClientEvent,medium
ReplicatedStorage.EXE6_STORAGE.events.Activities.Character,LocalScript,StarterPlayer.StarterPlayerScripts.ReceiveMessage,181,OnClientEvent,low
ReplicatedStorage.EXE6_STORAGE.events.Activities.Character,LocalScript,StarterPlayer.StarterPlayerScripts.ReceiveMessage,194,OnClientEvent,medium
ReplicatedStorage.EXE6_STORAGE.events.Activities.History,ModuleScript,ReplicatedStorage.EXE6_STORAGE.modules.MainModule,1009,"InvokeServer,Invoke",low
ReplicatedStorage.EXE6_STORAGE.events.Activities.History,ModuleScript,ReplicatedStorage.EXE6_STORAGE.modules.MainModule,1022,"InvokeServer,Invoke",medium
ReplicatedStorage.EXE6_STORAGE.events.Activities.History,ModuleScript,ReplicatedStorage.EXE6_STORAGE.utilities.tools.Building Tools.Tools.Anchor,255,Invoke,medium
ReplicatedStorage.EXE6_STORAGE.events.Activities.History,ModuleScript,ReplicatedStorage.EXE6_STORAGE.utilities.tools.Building Tools.Tools.Collision,253,Invoke,medium
ReplicatedStorage.EXE6_STORAGE.events.Activities.History,ModuleScript,ReplicatedStorage.EXE6_STORAGE.utilities.tools.Building Tools.Tools.Decorate,316,Invoke,medium
ReplicatedStorage.EXE6_STORAGE.events.Activities.History,ModuleScript,ReplicatedStorage.EXE6_STORAGE.utilities.tools.Building Tools.Tools.Decorate,639,Invoke,medium
ReplicatedStorage.EXE6_STORAGE.events.Activities.History,ModuleScript,ReplicatedStorage.EXE6_STORAGE.utilities.tools.Building Tools.Tools.Decorate,684,Invoke,medium
ReplicatedStorage.EXE6_STORAGE.events.Activities.History,ModuleScript,ReplicatedStorage.EXE6_STORAGE.utilities.tools.Building Tools.Tools.Lighting,569,Invoke,medium
ReplicatedStorage.EXE6_STORAGE.events.Activities.History,ModuleScript,ReplicatedStorage.EXE6_STORAGE.utilities.tools.Building Tools.Tools.Lighting,614,Invoke,medium
ReplicatedStorage.EXE6_STORAGE.events.Activities.History,ModuleScript,ReplicatedStorage.EXE6_STORAGE.utilities.tools.Building Tools.Tools.Lighting,664,Invoke,medium
ReplicatedStorage.EXE6_STORAGE.events.Activities.History,ModuleScript,ReplicatedStorage.EXE6_STORAGE.utilities.tools.Building Tools.Tools.Material,376,Invoke,medium
ReplicatedStorage.EXE6_STORAGE.events.Activities.History,ModuleScript,ReplicatedStorage.EXE6_STORAGE.utilities.tools.Building Tools.Tools.Mesh,505,Invoke,medium
ReplicatedStorage.EXE6_STORAGE.events.Activities.History,ModuleScript,ReplicatedStorage.EXE6_STORAGE.utilities.tools.Building Tools.Tools.Mesh,547,Invoke,medium
ReplicatedStorage.EXE6_STORAGE.events.Activities.History,ModuleScript,ReplicatedStorage.EXE6_STORAGE.utilities.tools.Building Tools.Tools.Mesh,837,Invoke,medium
ReplicatedStorage.EXE6_STORAGE.events.Activities.History,ModuleScript,ReplicatedStorage.EXE6_STORAGE.utilities.tools.Building Tools.Tools.Move,470,Invoke,low
ReplicatedStorage.EXE6_STORAGE.events.Activities.History,ModuleScript,ReplicatedStorage.EXE6_STORAGE.utilities.tools.Building Tools.Tools.Move,471,Invoke,medium
ReplicatedStorage.EXE6_STORAGE.events.Activities.History,ModuleScript,ReplicatedStorage.EXE6_STORAGE.utilities.tools.Building Tools.Tools.Move,474,Invoke,medium
ReplicatedStorage.EXE6_STORAGE.events.Activities.History,ModuleScript,ReplicatedStorage.EXE6_STORAGE.utilities.tools.Building Tools.Tools.Move,475,Invoke,medium
ReplicatedStorage.EXE6_STORAGE.events.Activities.History,ModuleScript,ReplicatedStorage.EXE6_STORAGE.utilities.tools.Building Tools.Tools.Move,485,Invoke,medium
ReplicatedStorage.EXE6_STORAGE.events.Activities.History,ModuleScript,ReplicatedStorage.EXE6_STORAGE.utilities.tools.Building Tools.Tools.Move,491,Invoke,medium
ReplicatedStorage.EXE6_STORAGE.events.Activities.History,ModuleScript,ReplicatedStorage.EXE6_STORAGE.utilities.tools.Building Tools.Tools.Move,492,Invoke,medium
ReplicatedStorage.EXE6_STORAGE.events.Activities.History,ModuleScript,ReplicatedStorage.EXE6_STORAGE.utilities.tools.Building Tools.Tools.Move,499,Invoke,medium
ReplicatedStorage.EXE6_STORAGE.events.Activities.History,ModuleScript,ReplicatedStorage.EXE6_STORAGE.utilities.tools.Building Tools.Tools.Move,500,Invoke,medium
ReplicatedStorage.EXE6_STORAGE.events.Activities.History,ModuleScript,ReplicatedStorage.EXE6_STORAGE.utilities.tools.Building Tools.Tools.Move,512,Invoke,medium
ReplicatedStorage.EXE6_STORAGE.events.Activities.History,ModuleScript,ReplicatedStorage.EXE6_STORAGE.utilities.tools.Building Tools.Tools.Move,513,Invoke,medium
ReplicatedStorage.EXE6_STORAGE.events.Activities.History,ModuleScript,ReplicatedStorage.EXE6_STORAGE.utilities.tools.Building Tools.Tools.NewPart,212,Invoke,medium
ReplicatedStorage.EXE6_STORAGE.events.Activities.History,ModuleScript,ReplicatedStorage.EXE6_STORAGE.utilities.tools.Building Tools.Tools.Resize,763,Invoke,medium
ReplicatedStorage.EXE6_STORAGE.events.Activities.History,ModuleScript,ReplicatedStorage.EXE6_STORAGE.utilities.tools.Building Tools.Tools.Rotate,917,Invoke,medium
ReplicatedStorage.EXE6_STORAGE.events.Activities.History,ModuleScript,ReplicatedStorage.EXE6_STORAGE.utilities.tools.Building Tools.Tools.Surface,423,Invoke,low
ReplicatedStorage.EXE6_STORAGE.events.Activities.History,ModuleScript,ReplicatedStorage.EXE6_STORAGE.utilities.tools.Building Tools.Tools.Texture,560,Invoke,medium
ReplicatedStorage.EXE6_STORAGE.events.Activities.History,ModuleScript,ReplicatedStorage.EXE6_STORAGE.utilities.tools.Building Tools.Tools.Texture,602,Invoke,medium
ReplicatedStorage.EXE6_STORAGE.events.Activities.History,ModuleScript,ReplicatedStorage.EXE6_STORAGE.utilities.tools.Building Tools.Tools.Texture,652,Invoke,medium
ReplicatedStorage.EXE6_STORAGE.events.Activities.History,ModuleScript,ReplicatedStorage.EXE6_STORAGE.utilities.tools.Building Tools.Tools.Weld,184,Invoke,medium
ReplicatedStorage.EXE6_STORAGE.events.Activities.History,ModuleScript,ReplicatedStorage.EXE6_STORAGE.utilities.tools.Building Tools.Tools.Weld,232,Invoke,medium
ReplicatedStorage.EXE6_STORAGE.events.Activities.History,ModuleScript,ReplicatedStorage.EXE6_STORAGE.utilities.tools.Building Tools.UI.Explorer.ItemRow,103,Invoke,medium
ReplicatedStorage.EXE6_STORAGE.events.Activities.History,ModuleScript,ReplicatedStorage.EXE6_STORAGE.utilities.tools.Building Tools.UI.Explorer.ItemRow,129,Invoke,medium
ReplicatedStorage.EXE6_STORAGE.events.Activities.History,LocalScript,ServerScriptService.EXE6_SERVER.Components.EXE6.main_frame.content.screen.ai_chat.LocalScript,502,"InvokeServer,Invoke",medium
ReplicatedStorage.EXE6_STORAGE.events.Activities.History,LocalScript,ServerScriptService.EXE6_SERVER.Components.EXE6.modal_frame.modal_handler,320,"FireServer,Fire",low
ReplicatedStorage.EXE6_STORAGE.events.Activities.History,LocalScript,ServerScriptService.EXE6_SERVER.Components.EXE6.modal_frame.modal_handler,321,"FireServer,Fire",medium
ReplicatedStorage.EXE6_STORAGE.events.Activities.History,LocalScript,ServerScriptService.EXE6_SERVER.Components.EXE6.modal_frame.modal_handler,324,"FireServer,Fire",medium
ReplicatedStorage.EXE6_STORAGE.events.Activities.History,LocalScript,ServerScriptService.EXE6_SERVER.Components.EXE6.modal_frame.modal_handler,325,"FireServer,Fire",medium
ReplicatedStorage.EXE6_STORAGE.events.Activities.History,LocalScript,ServerScriptService.EXE6_SERVER.Components.EXE6.modal_frame.modal_handler,328,"FireServer,Fire",medium
ReplicatedStorage.EXE6_STORAGE.events.Activities.History,LocalScript,ServerScriptService.EXE6_SERVER.Components.EXE6.modal_frame.modal_handler,329,"FireServer,Fire",medium
ReplicatedStorage.EXE6_STORAGE.events.Activities.History,ModuleScript,ServerScriptService.EXE6_SERVER.FastLoadServer.MainModule,1024,"InvokeServer,Invoke",low
ReplicatedStorage.EXE6_STORAGE.events.Activities.History,ModuleScript,ServerScriptService.EXE6_SERVER.FastLoadServer.MainModule,1037,"InvokeServer,Invoke",medium
ReplicatedStorage.EXE6_STORAGE.events.Activities.Humanoid,ModuleScript,ReplicatedStorage.EXE6_STORAGE.modules.ClassIcons,85,Fire,low
ReplicatedStorage.EXE6_STORAGE.events.Activities.Humanoid,ModuleScript,ReplicatedStorage.EXE6_STORAGE.modules.MainModule,1858,Fire,low
ReplicatedStorage.EXE6_STORAGE.events.Activities.Humanoid,ModuleScript,ReplicatedStorage.EXE6_STORAGE.modules.MainModule,1867,Fire,high
ReplicatedStorage.EXE6_STORAGE.events.Activities.Humanoid,ModuleScript,ServerScriptService.Chat/Commands.Commands.Debug,83,"FireClient,Fire",low
ReplicatedStorage.EXE6_STORAGE.events.Activities.Humanoid,ModuleScript,ServerScriptService.Chat/Commands.Commands.Debug,84,"FireClient,Fire",medium
ReplicatedStorage.EXE6_STORAGE.events.Activities.Humanoid,ModuleScript,ServerScriptService.Chat/Commands.Commands.Debug,90,"FireClient,Fire",medium
ReplicatedStorage.EXE6_STORAGE.events.Activities.Humanoid,ModuleScript,ServerScriptService.Chat/Commands.Commands.Fire,9,Fire,medium
ReplicatedStorage.EXE6_STORAGE.events.Activities.Humanoid,ModuleScript,ServerScriptService.Chat/Commands.Commands.Fire,10,Fire,medium
ReplicatedStorage.EXE6_STORAGE.events.Activities.Humanoid,ModuleScript,ServerScriptService.Chat/Commands.Commands.Hammer,120,OnServerEvent,medium
ReplicatedStorage.EXE6_STORAGE.events.Activities.Humanoid,ModuleScript,ServerScriptService.Chat/Commands.Commands.Horse,52,"FireClient,Fire",low
ReplicatedStorage.EXE6_STORAGE.events.Activities.Humanoid,ModuleScript,ServerScriptService.Chat/Commands.Commands.Horse,53,"FireClient,Fire",medium
ReplicatedStorage.EXE6_STORAGE.events.Activities.Humanoid,ModuleScript,ServerScriptService.Chat/Commands.Commands.Horse,54,"FireClient,Fire",medium
ReplicatedStorage.EXE6_STORAGE.events.Activities.Humanoid,ModuleScript,ServerScriptService.Chat/Commands.Commands.Morph,84,Fire,low
ReplicatedStorage.EXE6_STORAGE.events.Activities.Humanoid,ModuleScript,ServerScriptService.Chat/Commands.Commands.Morph,85,Fire,high
ReplicatedStorage.EXE6_STORAGE.events.Activities.Humanoid,ModuleScript,ServerScriptService.Chat/Commands.Commands.Poop,56,"FireClient,Fire",low
ReplicatedStorage.EXE6_STORAGE.events.Activities.Humanoid,ModuleScript,ServerScriptService.Chat/Commands.Commands.Poop,65,"FireClient,Fire",medium
ReplicatedStorage.EXE6_STORAGE.events.Activities.Humanoid,ModuleScript,ServerScriptService.Chat/Commands.Commands.R6,51,"FireClient,Fire",medium
ReplicatedStorage.EXE6_STORAGE.events.Activities.Humanoid,ModuleScript,ServerScriptService.Chat/Commands.Commands.R6,60,"FireClient,Fire",high
ReplicatedStorage.EXE6_STORAGE.events.Activities.Humanoid,ModuleScript,ServerScriptService.Chat/Commands.Commands.R6,66,"FireClient,Fire",high
ReplicatedStorage.EXE6_STORAGE.events.Activities.Humanoid,ModuleScript,ServerScriptService.Chat/Commands.Commands.Spectate,7,"FireClient,Fire",medium
ReplicatedStorage.EXE6_STORAGE.events.Activities.Humanoid,ModuleScript,ServerScriptService.Chat/Commands.Commands.Spectate,8,"FireClient,Fire",medium
ReplicatedStorage.EXE6_STORAGE.events.Activities.Humanoid,ModuleScript,ServerScriptService.Chat/Commands.Commands.Spectate,16,"FireClient,Fire",medium
ReplicatedStorage.EXE6_STORAGE.events.Activities.Humanoid,ModuleScript,ServerScriptService.Chat/Commands.Commands.Spectate,17,"FireClient,Fire",medium
ReplicatedStorage.EXE6_STORAGE.events.Activities.Humanoid,ModuleScript,ServerScriptService.Chat/Commands.Commands.Unfire,7,Fire,medium
ReplicatedStorage.EXE6_STORAGE.events.Activities.Humanoid,ModuleScript,ServerScriptService.Chat/Commands.Commands.Unfire,8,Fire,medium
ReplicatedStorage.EXE6_STORAGE.events.Activities.Humanoid,ModuleScript,ServerScriptService.Chat/Commands.Commands.Unspectate,5,"FireClient,Fire",medium
ReplicatedStorage.EXE6_STORAGE.events.Activities.Humanoid,Script,ServerScriptService.Chat/Commands.LineServer,6,OnServerEvent,high
ReplicatedStorage.EXE6_STORAGE.events.Activities.Humanoid,Script,ServerScriptService.Chat/Commands.LineServer,48,OnServerEvent,low
ReplicatedStorage.EXE6_STORAGE.events.Activities.Humanoid,Script,ServerScriptService.Chat/Commands.LineServer,69,OnServerEvent,medium
ReplicatedStorage.EXE6_STORAGE.events.Activities.Humanoid,ModuleScript,ServerScriptService.EXE6_SERVER.Components.EXE6.CommandLine.CommandLineManager.DefaultCommandMap,566,"FireServer,Fire",low
ReplicatedStorage.EXE6_STORAGE.events.Activities.Humanoid,ModuleScript,ServerScriptService.EXE6_SERVER.Components.EXE6.CommandLine.CommandLineManager.DefaultCommandMap,606,"FireServer,Fire",low
ReplicatedStorage.EXE6_STORAGE.events.Activities.Humanoid,ModuleScript,ServerScriptService.EXE6_SERVER.Components.EXE6.CommandLine.CommandLineManager.DefaultCommandMap,646,"FireServer,Fire",low
ReplicatedStorage.EXE6_STORAGE.events.Activities.Humanoid,LocalScript,ServerScriptService.EXE6_SERVER.Components.EXE6.modal_frame.modal_handler,289,"FireServer,Fire",low
ReplicatedStorage.EXE6_STORAGE.events.Activities.Humanoid,LocalScript,ServerScriptService.EXE6_SERVER.Components.EXE6.modal_frame.modal_handler,290,"FireServer,Fire",low
ReplicatedStorage.EXE6_STORAGE.events.Activities.Humanoid,LocalScript,ServerScriptService.EXE6_SERVER.Components.EXE6.modal_frame.modal_handler,293,"FireServer,Fire",low
ReplicatedStorage.EXE6_STORAGE.events.Activities.Humanoid,LocalScript,ServerScriptService.EXE6_SERVER.Components.EXE6.modal_frame.modal_handler,296,"FireServer,Fire",high
ReplicatedStorage.EXE6_STORAGE.events.Activities.Humanoid,LocalScript,ServerScriptService.EXE6_SERVER.Components.EXE6.modal_frame.modal_handler,297,"FireServer,Fire",high
ReplicatedStorage.EXE6_STORAGE.events.Activities.Humanoid,LocalScript,ServerScriptService.EXE6_SERVER.Components.EXE6.modal_frame.modal_handler,300,"FireServer,Fire",high
ReplicatedStorage.EXE6_STORAGE.events.Activities.Humanoid,LocalScript,ServerScriptService.EXE6_SERVER.Components.EXE6.modal_frame.modal_handler,303,"FireServer,Fire",high
ReplicatedStorage.EXE6_STORAGE.events.Activities.Humanoid,LocalScript,ServerScriptService.EXE6_SERVER.Components.EXE6.modal_frame.modal_handler,304,"FireServer,Fire",high
ReplicatedStorage.EXE6_STORAGE.events.Activities.Humanoid,LocalScript,ServerScriptService.EXE6_SERVER.Components.EXE6.modal_frame.modal_handler,307,"FireServer,Fire",high
ReplicatedStorage.EXE6_STORAGE.events.Activities.Humanoid,ModuleScript,ServerScriptService.EXE6_SERVER.FastLoadServer.MainModule,1873,Fire,low
ReplicatedStorage.EXE6_STORAGE.events.Activities.Humanoid,ModuleScript,ServerScriptService.EXE6_SERVER.FastLoadServer.MainModule,1882,Fire,high
ReplicatedStorage.EXE6_STORAGE.events.Activities.Humanoid,Script,ServerScriptService.EXE6_SERVER.Server,797,OnServerEvent,low
ReplicatedStorage.EXE6_STORAGE.events.Activities.Humanoid,ModuleScript,ServerScriptService.EXE6_SERVER.Systems.Warning,134,"FireClient,Fire",low
ReplicatedStorage.EXE6_STORAGE.events.Activities.Humanoid,ModuleScript,ServerScriptService.EXE6_SERVER.Systems.Warning,156,"FireClient,Fire",medium
ReplicatedStorage.EXE6_STORAGE.events.Activities.Humanoid,Script,ServerScriptService.Misc.Leaderstats,418,"FireClient,Fire",low
ReplicatedStorage.EXE6_STORAGE.events.Activities.Humanoid,Script,ServerScriptService.Misc.Leaderstats,424,"FireClient,Fire",medium
ReplicatedStorage.EXE6_STORAGE.events.Activities.Humanoid,LocalScript,StarterGui.Tutorial.LocalScript,36,"FireServer,Fire",low
ReplicatedStorage.EXE6_STORAGE.events.Activities.Humanoid,LocalScript,StarterGui.Tutorial.LocalScript,41,"FireServer,InvokeServer,Fire,Invoke",medium
ReplicatedStorage.EXE6_STORAGE.events.Activities.Humanoid,LocalScript,StarterPlayer.StarterCharacterScripts.Flying,2,OnClientEvent,high
ReplicatedStorage.EXE6_STORAGE.events.Activities.Humanoid,LocalScript,StarterPlayer.StarterCharacterScripts.Flying,38,OnClientEvent,medium
ReplicatedStorage.EXE6_STORAGE.events.Activities.Humanoid,LocalScript,StarterPlayer.StarterPlayerScripts.Animation Test,64,"FireServer,Fire",low
ReplicatedStorage.EXE6_STORAGE.events.Activities.Humanoid,LocalScript,StarterPlayer.StarterPlayerScripts.Control,36,"FireServer,OnClientEvent,Fire",low
ReplicatedStorage.EXE6_STORAGE.events.Activities.Humanoid,LocalScript,StarterPlayer.StarterPlayerScripts.Control,40,"FireServer,OnClientEvent,Fire",high
ReplicatedStorage.EXE6_STORAGE.events.Activities.Humanoid,LocalScript,StarterPlayer.StarterPlayerScripts.Control,46,"FireServer,OnClientEvent,Fire",high
ReplicatedStorage.EXE6_STORAGE.events.Activities.Humanoid,LocalScript,StarterPlayer.StarterPlayerScripts.ReceiveMessage,126,OnClientEvent,low
ReplicatedStorage.EXE6_STORAGE.events.Activities.LogTeamConnectChat,LocalScript,ServerScriptService.EXE6_SERVER.Components.EXE6.main_frame.content.screen.screen_handler,2685,"FireServer,Fire",low
ReplicatedStorage.EXE6_STORAGE.events.Activities.LogTeamConnectChat,Script,ServerScriptService.EXE6_SERVER.Server,232,"OnServerEvent,OnServerInvoke,Invoke",low
ReplicatedStorage.EXE6_STORAGE.events.Activities.Notify,ModuleScript,ReplicatedStorage.EXE6_STORAGE.modules.Alerts,239,"InvokeServer,Invoke",low
ReplicatedStorage.EXE6_STORAGE.events.Activities.Notify,ModuleScript,ReplicatedStorage.EXE6_STORAGE.modules.MainModule,1734,Fire,low
ReplicatedStorage.EXE6_STORAGE.events.Activities.Notify,LocalScript,ServerScriptService.EXE6_SERVER.Components.EXE6.modal_frame.modal_handler,216,"InvokeServer,Invoke",low
ReplicatedStorage.EXE6_STORAGE.events.Activities.Notify,LocalScript,ServerScriptService.EXE6_SERVER.Components.EXE6.modal_frame.modal_handler,217,"InvokeServer,Invoke",low
ReplicatedStorage.EXE6_STORAGE.events.Activities.Notify,LocalScript,ServerScriptService.EXE6_SERVER.Components.EXE6.modal_frame.modal_handler,1558,"FireServer,Fire",low
ReplicatedStorage.EXE6_STORAGE.events.Activities.Notify,LocalScript,ServerScriptService.EXE6_SERVER.Components.EXE6.modal_frame.modal_handler,1560,"FireServer,InvokeServer,Fire,Invoke",medium
ReplicatedStorage.EXE6_STORAGE.events.Activities.Notify,LocalScript,ServerScriptService.EXE6_SERVER.Components.EXE6.modal_frame.modal_handler,1562,"FireServer,InvokeServer,Fire,Invoke",medium
ReplicatedStorage.EXE6_STORAGE.events.Activities.Notify,LocalScript,ServerScriptService.EXE6_SERVER.Components.EXE6.modal_frame.modal_handler,1575,"FireServer,InvokeServer,Fire,Invoke",high
ReplicatedStorage.EXE6_STORAGE.events.Activities.Notify,LocalScript,ServerScriptService.EXE6_SERVER.Components.EXE6.modal_frame.modal_handler,1581,"FireServer,InvokeServer,Fire,Invoke",high
ReplicatedStorage.EXE6_STORAGE.events.Activities.Notify,LocalScript,ServerScriptService.EXE6_SERVER.Components.EXE6.modal_frame.modal_handler,1588,"InvokeServer,Invoke",medium
ReplicatedStorage.EXE6_STORAGE.events.Activities.Notify,LocalScript,ServerScriptService.EXE6_SERVER.Components.EXE6.modal_frame.modal_handler,1597,"InvokeServer,Fire,Invoke",medium
ReplicatedStorage.EXE6_STORAGE.events.Activities.Notify,LocalScript,ServerScriptService.EXE6_SERVER.Components.EXE6.Quick Actions.Script,490,"InvokeServer,Invoke",high
ReplicatedStorage.EXE6_STORAGE.events.Activities.Notify,ModuleScript,ServerScriptService.EXE6_SERVER.FastLoadServer.MainModule,1749,Fire,low
ReplicatedStorage.EXE6_STORAGE.events.Activities.Notify,Script,ServerScriptService.EXE6_SERVER.Server,197,"OnServerEvent,OnServerInvoke,Invoke",low
ReplicatedStorage.EXE6_STORAGE.events.Activities.Notify,Script,ServerScriptService.EXE6_SERVER.Server,1028,OnServerEvent,medium
ReplicatedStorage.EXE6_STORAGE.events.Activities.Notify,Script,ServerScriptService.EXE6_SERVER.Server,1034,OnServerEvent,medium
ReplicatedStorage.EXE6_STORAGE.events.Activities.Primary,ModuleScript,ReplicatedStorage.EXE6_STORAGE.Addix.controller,58,"FireServer,Fire",low
ReplicatedStorage.EXE6_STORAGE.events.Activities.Primary,ModuleScript,ReplicatedStorage.EXE6_STORAGE.modules.Utilities,521,"InvokeServer,Invoke",low
ReplicatedStorage.EXE6_STORAGE.events.Activities.Primary,ModuleScript,ReplicatedStorage.EXE6_STORAGE.utilities.tools.Building Tools.Tools.Weld,152,Invoke,low
ReplicatedStorage.EXE6_STORAGE.events.Activities.Primary,ModuleScript,ReplicatedStorage.UselessStuff.Addix.controller,58,"FireServer,Fire",low
ReplicatedStorage.EXE6_STORAGE.events.Activities.Primary,ModuleScript,ServerScriptService.Chat/Commands.Commands.Poop,64,"FireClient,Fire",low
ReplicatedStorage.EXE6_STORAGE.events.Activities.Primary,Script,ServerScriptService.Chat/Commands.CommandsHandler,196,"OnServerInvoke,Invoke",low
ReplicatedStorage.EXE6_STORAGE.events.Activities.Primary,Script,ServerScriptService.Chat/Commands.CommandsHandler,202,"OnServerInvoke,Invoke",low
ReplicatedStorage.EXE6_STORAGE.events.Activities.Primary,Script,ServerScriptService.Chat/Commands.LineServer,61,OnServerEvent,low
ReplicatedStorage.EXE6_STORAGE.events.Activities.Primary,LocalScript,ServerScriptService.EXE6_SERVER.Components.EXE6.main_frame.content.navigation.navigation_handler,78,"InvokeServer,Invoke",low
ReplicatedStorage.EXE6_STORAGE.events.Activities.Primary,LocalScript,ServerScriptService.EXE6_SERVER.Components.EXE6.main_frame.content.navigation.navigation_handler,89,"InvokeServer,Invoke",low
ReplicatedStorage.EXE6_STORAGE.events.Activities.Primary,LocalScript,ServerScriptService.EXE6_SERVER.Components.EXE6.main_frame.content.navigation.navigation_handler,91,"InvokeServer,Invoke",low
ReplicatedStorage.EXE6_STORAGE.events.Activities.Primary,LocalScript,ServerScriptService.EXE6_SERVER.Components.EXE6.main_frame.content.navigation.navigation_handler,95,"InvokeServer,Invoke",low
ReplicatedStorage.EXE6_STORAGE.events.Activities.Primary,LocalScript,ServerScriptService.EXE6_SERVER.Components.EXE6.main_frame.content.navigation.navigation_handler,97,"InvokeServer,Invoke",low
ReplicatedStorage.EXE6_STORAGE.events.Activities.Primary,LocalScript,ServerScriptService.EXE6_SERVER.Components.EXE6.main_frame.content.screen.screen_handler,1462,"InvokeServer,Invoke",low
ReplicatedStorage.EXE6_STORAGE.events.Activities.Primary,LocalScript,ServerScriptService.EXE6_SERVER.Components.EXE6.main_frame.content.screen.screen_handler,2018,"InvokeServer,Invoke",low
ReplicatedStorage.EXE6_STORAGE.events.Activities.Primary,LocalScript,ServerScriptService.EXE6_SERVER.Components.EXE6.main_frame.content.screen.screen_handler,2049,"InvokeServer,Invoke",low
ReplicatedStorage.EXE6_STORAGE.events.Activities.Primary,LocalScript,ServerScriptService.EXE6_SERVER.Components.EXE6.main_frame.content.screen.screen_handler,2096,"InvokeServer,Invoke",low
ReplicatedStorage.EXE6_STORAGE.events.Activities.Primary,LocalScript,ServerScriptService.EXE6_SERVER.Components.EXE6.main_frame.content.screen.screen_handler,2127,"InvokeServer,Invoke",low
ReplicatedStorage.EXE6_STORAGE.events.Activities.Primary,LocalScript,ServerScriptService.EXE6_SERVER.Components.EXE6.modal_frame.modal_handler,209,"InvokeServer,Invoke",low
ReplicatedStorage.EXE6_STORAGE.events.Activities.Primary,LocalScript,ServerScriptService.EXE6_SERVER.Components.EXE6.modal_frame.modal_handler,212,"InvokeServer,Invoke",low
ReplicatedStorage.EXE6_STORAGE.events.Activities.Primary,LocalScript,ServerScriptService.EXE6_SERVER.Components.EXE6.modal_frame.modal_handler,213,"InvokeServer,Invoke",low
ReplicatedStorage.EXE6_STORAGE.events.Activities.Primary,LocalScript,ServerScriptService.EXE6_SERVER.Components.EXE6.modal_frame.modal_handler,216,"InvokeServer,Invoke",low
ReplicatedStorage.EXE6_STORAGE.events.Activities.Primary,LocalScript,ServerScriptService.EXE6_SERVER.Components.EXE6.modal_frame.modal_handler,217,"InvokeServer,Invoke",low
ReplicatedStorage.EXE6_STORAGE.events.Activities.Primary,LocalScript,ServerScriptService.EXE6_SERVER.Components.EXE6.modal_frame.modal_handler,220,"InvokeServer,Invoke",low
ReplicatedStorage.EXE6_STORAGE.events.Activities.Primary,LocalScript,ServerScriptService.EXE6_SERVER.Components.EXE6.modal_frame.modal_handler,221,"InvokeServer,Invoke",low
ReplicatedStorage.EXE6_STORAGE.events.Activities.Primary,LocalScript,ServerScriptService.EXE6_SERVER.Components.EXE6.modal_frame.modal_handler,469,"InvokeServer,Invoke",low
ReplicatedStorage.EXE6_STORAGE.events.Activities.Primary,LocalScript,ServerScriptService.EXE6_SERVER.Components.EXE6.modal_frame.modal_handler,726,"InvokeServer,Invoke",low
ReplicatedStorage.EXE6_STORAGE.events.Activities.Primary,LocalScript,ServerScriptService.EXE6_SERVER.Components.EXE6.modal_frame.modal_handler,734,"InvokeServer,Invoke",high
ReplicatedStorage.EXE6_STORAGE.events.Activities.Primary,LocalScript,ServerScriptService.EXE6_SERVER.Components.EXE6.modal_frame.modal_handler,1647,"InvokeServer,Invoke",low
ReplicatedStorage.EXE6_STORAGE.events.Activities.Primary,LocalScript,ServerScriptService.EXE6_SERVER.Components.EXE6.SearchUser.Script_Handler,96,Fire,low
ReplicatedStorage.EXE6_STORAGE.events.Activities.Primary,Script,ServerScriptService.EXE6_SERVER.Server,309,"OnServerInvoke,Invoke",low
ReplicatedStorage.EXE6_STORAGE.events.Activities.PrivacyAction,ModuleScript,ServerScriptService.EXE6_SERVER.Components.EXE6.CommandLine.CommandLineManager.DefaultCommandMap,37,"InvokeServer,Invoke",low
ReplicatedStorage.EXE6_STORAGE.events.Activities.PrivacyAction,LocalScript,ServerScriptService.EXE6_SERVER.Components.EXE6.modal_frame.modal_handler,1806,"InvokeServer,Fire,Invoke",low
ReplicatedStorage.EXE6_STORAGE.events.Activities.PrivacyAction,LocalScript,ServerScriptService.EXE6_SERVER.Components.EXE6.modal_frame.modal_handler,1832,"InvokeServer,OnClientEvent,Fire,Invoke",low
ReplicatedStorage.EXE6_STORAGE.events.Activities.ServerTeleportation,ModuleScript,ReplicatedStorage.EXE6_STORAGE.modules.MainModule,1202,Fire,low
ReplicatedStorage.EXE6_STORAGE.events.Activities.ServerTeleportation,LocalScript,ServerScriptService.EXE6_SERVER.Components.EXE6.main_frame.content.screen.screen_handler,503,"FireServer,Fire",low
